GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "16000","Idaho",7,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",694.6,690.8,749.0,827.3,900.7,872.1,888.6,940.9,1019.0,1092.1,1101.5,1163.3,1182.6,1259.4,1348.7,1375.2,1439.7,1641.2,1654.4,1752.5,1864.1,2142.5,2392.5,2616.1,3005.8,3447.2,4026.3,4399.3,4901.3,5343.3,6123.4,6677.2,7512.4,8182.6,8687.6,9578.2,10215.9,10777.3,11051.4,11483.3,12440.6,13538.9,14576.9,15365.3,16773.5,18419.7,19701.3,21153.5,22411.4,23302.7,25221.8,26588.4,28607.7,30013.8,31885.1,33232.1,35912.0,37401.4,40807.5,43427.9,45030.1,44632.5,46203.4,48406.4,50778.0,52301.8,55056.4,58068.7,60326.5,64179.3,69122.7,74688.7,82333.3,91551.3,96354.6
 "16000","Idaho",7,SAINC51,52,"...","Population (persons) 1/","Number of persons",551000,570000,590000,589000,587000,596000,600000,618000,628000,642000,646000,657000,671000,684000,692000,683000,680000,686000,689000,688000,695000,707000,717255,738749,763229,782061,807973,831981,856979,883446,910962,932636,947983,962204,973719,981866,990841,994052,990222,984997,985661,994422,1012384,1041316,1071685,1108768,1145140,1177322,1203083,1228520,1252330,1275674,1299430,1319962,1340372,1363380,1391802,1428241,1468669,1505105,1534320,1554439,1571266,1586530,1600013,1618042,1640181,1662421,1696089,1734030,1768643,1808039,1849202,1904314,1939033
 "16000","Idaho",7,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1261,1212,1270,1405,1534,1463,1481,1523,1623,1701,1705,1771,1762,1841,1949,2013,2117,2392,2401,2547,2682,3030,3336,3541,3938,4408,4983,5288,5719,6048,6722,7159,7925,8504,8922,9755,10310,10842,11160,11658,12622,13615,14399,14756,15651,16613,17204,17968,18628,18968,20140,20843,22016,22738,23788,24375,25803,26187,27785,28854,29349,28713,29405,30511,31736,32324,33567,34930,35568,37012,39082,41309,44524,48076,49692
 "17000","Illinois",3,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",13932.9,13331.4,14625.9,15810.7,16440.1,17626.8,18009.7,19301.3,20780.7,21692.8,22051.2,23400.9,23980.1,25017.0,26344.6,27487.0,29792.7,32244.1,34675.3,36757.3,38947.3,41562.0,44406.4,48424.8,51874.0,58239.2,63376.0,70126.6,75454.5,82715.8,90990.6,99081.7,107616.7,119002.1,128182.9,134457.5,148815.3,155900.6,164248.3,171310.7,186630.8,197856.0,210308.0,216211.7,234604.2,242015.5,253907.2,268811.2,284166.6,298099.4,314354.8,327467.3,351878.2,368530.2,381409.5,393351.4,409868.0,421300.6,444916.2,466928.2,481936.3,474337.2,485767.9,501181.2,523039.5,528372.8,548692.2,570633.8,580489.9,601729.6,635136.3,651321.3,696065.2,743674.1,726281.3
 "17000","Illinois",3,SAINC51,52,"...","Population (persons) 1/","Number of persons",8552000,8670000,8738000,8790000,8956000,9065000,9252000,9435000,9530000,9668000,9886000,9986000,10086000,10130000,10280000,10402000,10580000,10693000,10836000,10947000,10995000,11039000,11124681,11205816,11258111,11260248,11273745,11306351,11360274,11406312,11434421,11422782,11434702,11443461,11423413,11408817,11412128,11399803,11387256,11391176,11390186,11409782,11453316,11568964,11694184,11809579,11912585,12008437,12101997,12185715,12271847,12359020,12434161,12488445,12525556,12556006,12589773,12609903,12643955,12695866,12747038,12796778,12845511,12892740,12928106,12960987,12970348,12964764,12946698,12924504,12888646,12850150,12786580,12686469,12582032
 "17000","Illinois",3,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1629,1538,1674,1799,1836,1944,1947,2046,2181,2244,2231,2343,2378,2470,2563,2642,2816,3015,3200,3358,3542,3765,3992,4321,4608,5172,5622,6202,6642,7252,7958,8674,9411,10399,11221,11785,13040,13676,14424,15039,16385,17341,18362,18689,20062,20493,21314,22385,23481,24463,25616,26496,28299,29510,30451,31328,32556,33410,35188,36778,37808,37067,37816,38873,40458,40766,42304,44014,44837,46557,49279,50686,54437,58619,57724
 "18000","Indiana",3,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",5163.1,4958.8,5604.5,6361.5,6622.1,7293.9,6979.5,7504.6,8058.0,8303.2,8397.3,8887.5,9281.5,9625.2,10244.1,10697.3,11499.5,12689.0,13570.2,14178.5,15284.5,16668.2,17571.4,19323.0,20920.3,24229.1,25511.5,28064.2,30845.8,34024.4,37787.2,41432.7,44909.4,48993.6,51211.1,54126.6,60247.7,63430.3,66983.9,70583.0,75848.4,82189.0,86886.4,89907.8,97574.1,102563.8,108496.6,113217.9,119220.5,124994.0,134492.7,139782.0,149782.7,153590.2,158457.7,164009.0,172450.0,176595.4,185993.0,191572.0,202241.4,201799.2,210496.1,221690.5,232188.7,233313.5,242163.9,250011.3,256746.2,267878.7,283620.4,293862.8,316416.7,346145.8,350626.4
 "18000","Indiana",3,SAINC51,52,"...","Population (persons) 1/","Number of persons",3877000,3958000,3967000,4096000,4148000,4182000,4264000,4363000,4458000,4529000,4583000,4613000,4674000,4730000,4736000,4799000,4856000,4922000,4999000,5053000,5093000,5143000,5203700,5249921,5296129,5329122,5349886,5351080,5371552,5405075,5446403,5474909,5490721,5480440,5467918,5450396,5458322,5459214,5454103,5473023,5491733,5523679,5557798,5616388,5674547,5739019,5793526,5851459,5906013,5955267,5998880,6044969,6091866,6127760,6155967,6196638,6233007,6278616,6332669,6379599,6424806,6459325,6491352,6521259,6546242,6581101,6609839,6628556,6658366,6685900,6725753,6761742,6788799,6813532,6833037
 "18000","Indiana",3,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1332,1253,1413,1553,1596,1744,1637,1720,1808,1833,1832,1927,1986,2035,2163,2229,2368,2578,2715,2806,3001,3241,3377,3681,3950,4547,4769,5245,5742,6295,6938,7568,8179,8940,9366,9931,11038,11619,12281,12897,13811,14879,15633,16008,17195,17871,18727,19349,20186,20989,22420,23124,24587,25065,25741,26467,27667,28126,29370,30029,31478,31242,32427,33995,35469,35452,36637,37717,38560,40066,42169,43460,46609,50803,51313
 "19000","Iowa",4,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",3850.2,3266.4,3778.1,3962.5,4187.8,3991.4,4386.8,4167.6,4411.5,4893.3,4950.4,5087.8,5170.0,5502.4,5737.5,6103.3,6441.7,7118.4,7669.5,7792.3,8335.7,9163.0,9881.0,10484.4,11555.0,13978.6,14109.1,16027.4,16884.4,18638.2,21563.2,22875.5,24319.5,27530.3,28569.8,29372.3,33176.4,34339.1,35556.9,36770.8,38047.7,41254.9,43385.3,44541.2,47920.5,47950.6,52425.1,54418.4,59310.0,61681.9,64462.9,66087.8,70803.9,73131.3,76293.3,78500.9,85274.0,87012.9,91840.0,97452.4,104110.9,103229.0,106224.6,113269.9,118077.1,119480.8,123370.0,127158.9,128254.5,132160.8,139211.0,141842.9,151353.0,166031.3,170345.5
 "19000","Iowa",4,SAINC51,52,"...","Population (persons) 1/","Number of persons",2543000,2578000,2625000,2617000,2626000,2629000,2626000,2679000,2703000,2716000,2708000,2729000,2756000,2756000,2750000,2747000,2746000,2742000,2762000,2793000,2803000,2805000,2828534,2851828,2860506,2864031,2867941,2881425,2903770,2914308,2919008,2916803,2914018,2907985,2888190,2870547,2858615,2829684,2791969,2767006,2768393,2770590,2781018,2797613,2818401,2836972,2850746,2867373,2880000,2891119,2902872,2917634,2929067,2931997,2934234,2941999,2953635,2964454,2982644,2999212,3016734,3032870,3051447,3069937,3082570,3102253,3121583,3136111,3149432,3162621,3171441,3183831,3190571,3197689,3200517
 "19000","Iowa",4,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1514,1267,1439,1514,1595,1518,1671,1556,1632,1802,1828,1864,1876,1997,2086,2222,2346,2596,2777,2790,2974,3267,3493,3676,4039,4881,4920,5562,5815,6395,7387,7843,8346,9467,9892,10232,11606,12135,12735,13289,13744,14890,15601,15921,17003,16902,18390,18978,20594,21335,22207,22651,24173,24942,26001,26683,28871,29352,30791,32493,34511,34037,34811,36897,38305,38514,39522,40547,40723,41788,43895,44551,47438,51922,53224
 "20000","Kansas",4,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",2330.9,2344.2,2634.2,2876.3,3323.2,3190.4,3420.8,3431.2,3614.7,3808.9,4171.2,4214.9,4346.6,4543.7,4707.9,4794.1,5147.2,5484.2,5793.5,6053.1,6532.8,7214.2,7889.1,8685.4,9591.5,10901.5,11653.0,12887.6,13980.8,15151.6,16706.1,18891.0,20739.8,23255.4,25324.5,26944.5,29823.0,31261.7,33039.8,34149.4,36098.7,37954.5,40483.1,42079.0,45480.6,47467.9,49519.2,51350.9,54434.7,57442.4,60857.4,62775.8,66047.4,68631.9,70747.0,73743.6,75921.4,79360.5,86988.4,92794.7,102414.4,101627.0,103304.0,110895.4,117210.5,118814.7,120832.3,121933.7,122553.1,126799.2,132255.8,136926.5,145220.8,152140.4,154889.3
 "20000","Kansas",4,SAINC51,52,"...","Population (persons) 1/","Number of persons",1892000,1925000,1916000,1950000,1977000,1994000,2042000,2093000,2119000,2128000,2142000,2160000,2183000,2215000,2231000,2217000,2209000,2206000,2200000,2197000,2216000,2236000,2247823,2246132,2255525,2264369,2267881,2278621,2298645,2317836,2332815,2347370,2369039,2384853,2401207,2415529,2424088,2427401,2432614,2445367,2461995,2472838,2481349,2498722,2532394,2556547,2580513,2601007,2614554,2635292,2660598,2678338,2693681,2702162,2713535,2723004,2734373,2745299,2762931,2783785,2808076,2832704,2858822,2872476,2891101,2901661,2911506,2922671,2927230,2927419,2931572,2933747,2937919,2937922,2937150
 "20000","Kansas",4,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1232,1218,1375,1475,1681,1600,1675,1639,1706,1790,1947,1951,1991,2051,2110,2162,2330,2486,2633,2755,2948,3226,3510,3867,4252,4814,5138,5656,6082,6537,7161,8048,8755,9751,10547,11155,12303,12879,13582,13965,14662,15349,16315,16840,17960,18567,19190,19743,20820,21797,22874,23438,24519,25399,26072,27082,27766,28908,31484,33334,36471,35876,36135,38606,40542,40947,41502,41720,41867,43314,45114,46673,49430,51785,52735
 "21000","Kentucky",5,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",2631.2,2520.2,2736.5,3171.0,3320.3,3489.3,3464.4,3621.7,3812.1,3956.8,4191.0,4407.0,4543.0,4864.8,5128.5,5401.1,5668.0,6131.3,6631.9,7212.6,7808.4,8534.3,9355.1,10276.4,11213.6,12744.1,14082.8,15669.4,17434.9,19394.2,21530.9,24161.0,26421.9,29203.5,31201.6,32621.5,36747.3,38165.7,39236.5,41111.6,45030.6,48065.4,50924.4,54103.7,58227.3,60433.1,63350.1,66129.0,69951.4,73954.9,78061.6,81337.2,88019.9,91041.0,94984.8,98556.6,104976.8,109211.5,115251.9,119659.7,125731.4,126749.8,131377.4,136662.7,141735.8,141839.9,147914.4,153771.0,156260.1,161763.3,167970.7,175376.9,192033.9,208683.7,207034.7
 "21000","Kentucky",5,SAINC51,52,"...","Population (persons) 1/","Number of persons",2817000,2849000,2936000,2941000,2920000,2903000,2902000,2910000,2898000,2928000,2961000,2999000,3041000,3054000,3079000,3096000,3129000,3140000,3147000,3172000,3195000,3198000,3230587,3298262,3336106,3371573,3417039,3468755,3530443,3575001,3611382,3643655,3664221,3670395,3683449,3694469,3695459,3694816,3687805,3683330,3680002,3677318,3694048,3722328,3765469,3812206,3849088,3887427,3919535,3952747,3985390,4018053,4049021,4068132,4089875,4117170,4146101,4182742,4219239,4256672,4289878,4317074,4349138,4374212,4394010,4415821,4428679,4443606,4457599,4475723,4487233,4498141,4507445,4506589,4512310
 "21000","Kentucky",5,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",934,885,932,1078,1137,1202,1194,1245,1315,1351,1415,1470,1494,1593,1666,1745,1811,1953,2107,2274,2444,2669,2896,3116,3361,3780,4121,4517,4938,5425,5962,6631,7211,7957,8471,8830,9944,10330,10640,11162,12237,13071,13786,14535,15463,15853,16458,17011,17847,18710,19587,20243,21739,22379,23224,23938,25319,26110,27316,28111,29309,29360,30208,31243,32257,32121,33399,34605,35055,36142,37433,38989,42604,46306,45882
 "22000","Louisiana",5,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",2446.0,2662.8,2854.3,3143.4,3375.5,3586.8,3607.6,3825.8,4226.1,4673.1,4825.6,4982.3,5104.9,5310.6,5608.9,5951.4,6427.2,6970.7,7598.2,8358.5,9083.9,9609.0,10560.5,11528.2,12525.9,14024.3,15797.7,17984.7,20062.2,22337.0,25363.0,28541.4,32722.9,37391.4,40882.6,43225.3,46152.4,48033.6,48722.1,48711.8,51701.3,54458.2,58549.0,61932.6,66550.2,69732.2,74162.1,77632.1,80267.1,83874.6,88160.2,90523.0,95660.1,102692.8,107611.8,112201.2,117608.4,126348.2,131528.7,142714.5,152758.5,152117.2,159616.1,163574.7,170767.5,171884.1,178989.0,180068.9,178775.0,185213.7,194327.8,199955.0,216262.8,231617.4,226482.6
 "22000","Louisiana",5,SAINC51,52,"...","Population (persons) 1/","Number of persons",2596000,2634000,2697000,2769000,2842000,2866000,2883000,2946000,3032000,3115000,3155000,3208000,3260000,3287000,3345000,3377000,3446000,3496000,3550000,3581000,3603000,3619000,3650209,3710666,3761967,3788840,3820720,3886963,3951636,4015582,4073288,4139316,4223101,4283297,4352609,4395311,4400474,4408113,4406922,4344151,4288859,4252896,4221532,4253279,4293003,4316428,4347481,4378779,4398877,4421071,4440344,4460811,4471885,4477875,4497267,4521042,4552238,4576628,4302665,4375581,4435586,4491648,4544800,4577075,4603574,4628228,4648811,4670563,4685605,4678606,4670052,4664558,4651664,4627098,4590241
 "22000","Louisiana",5,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",942,1011,1058,1135,1188,1252,1251,1299,1394,1500,1530,1553,1566,1616,1677,1762,1865,1994,2140,2334,2521,2655,2893,3107,3330,3701,4135,4627,5077,5563,6227,6895,7749,8730,9393,9834,10488,10897,11056,11213,12055,12805,13869,14561,15502,16155,17059,17729,18247,18972,19854,20293,21391,22933,23928,24818,25835,27607,30569,32616,34439,33867,35121,35738,37095,37138,38502,38554,38154,39587,41611,42867,46491,50057,49340
 "23000","Maine",1,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",1039.5,1030.6,1057.2,1149.6,1236.7,1250.0,1291.0,1424.8,1487.4,1544.9,1617.5,1693.8,1779.4,1803.0,1866.4,1938.6,2110.2,2279.1,2417.9,2525.0,2657.1,2889.9,3214.6,3504.5,3818.6,4252.7,4729.9,5168.0,5865.4,6381.6,7007.8,7727.8,8656.4,9457.8,10211.7,11157.4,12364.3,13308.4,14329.7,15331.1,17014.5,18565.4,19401.1,19900.8,20918.5,21620.7,22419.8,23395.8,24550.4,25807.4,27435.9,28674.6,30640.2,32492.0,34275.1,36336.7,38225.9,38722.3,40496.6,41934.5,44003.4,45094.6,46126.8,47543.6,48197.8,47819.9,49435.7,51298.6,52865.1,55340.1,58105.0,60749.2,66564.0,71759.7,73437.7
 "23000","Maine",1,SAINC51,52,"...","Population (persons) 1/","Number of persons",878000,903000,917000,916000,915000,913000,927000,934000,938000,943000,944000,957000,975000,995000,994000,993000,993000,997000,999000,1004000,994000,992000,996784,1015677,1034817,1046420,1060050,1073280,1089960,1105369,1115457,1124927,1126860,1133033,1136683,1144772,1155634,1162935,1170126,1184577,1203840,1219961,1231719,1237081,1238508,1242302,1242662,1243480,1249060,1254774,1259127,1266808,1277072,1285692,1295960,1306513,1313688,1318787,1323619,1327040,1330509,1329590,1327961,1330029,1330899,1332596,1336530,1335653,1340177,1344851,1350525,1357487,1363557,1377238,1385340
 "23000","Maine",1,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1184,1141,1153,1255,1352,1369,1393,1526,1586,1638,1713,1770,1825,1812,1878,1952,2125,2286,2420,2515,2673,2913,3225,3450,3690,4064,4462,4815,5381,5773,6282,6870,7682,8347,8984,9746,10699,11444,12246,12942,14134,15218,15751,16087,16890,17404,18042,18815,19655,20567,21790,22635,23993,25272,26448,27812,29098,29362,30595,31600,33073,33916,34735,35746,36214,35885,36988,38407,39446,41150,43024,44751,48816,52104,53011
 "24000","Maryland",2,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",3160.7,3248.0,3628.1,4052.5,4412.0,4753.9,4873.2,5226.8,5662.1,6048.9,6173.3,6469.2,6780.6,7262.6,7756.2,8280.3,9156.6,9943.2,10810.6,11742.5,12627.7,14475.3,16403.9,18340.0,19808.9,21952.6,23763.8,26149.6,28464.8,30579.1,33901.7,37010.5,41423.1,45579.1,49758.0,54060.9,59779.9,65096.9,70400.0,74799.7,83546.8,89480.7,95204.1,99547.9,104842.8,108880.7,113664.6,118160.3,122970.0,127734.6,138914.5,146866.1,159434.2,168705.7,179292.3,189064.5,201922.2,210307.2,220039.8,227836.3,240997.6,245801.0,254446.7,265399.8,271959.7,267672.4,275659.4,286550.9,296325.1,307470.3,318406.1,326691.0,346569.6,363096.1,361505.2
 "24000","Maryland",2,SAINC51,52,"...","Population (persons) 1/","Number of persons",2271000,2329000,2355000,2441000,2500000,2567000,2685000,2742000,2811000,2873000,2982000,3066000,3113000,3176000,3263000,3386000,3492000,3600000,3695000,3757000,3815000,3868000,3938051,4022507,4081121,4109038,4133341,4157208,4172132,4194639,4211641,4223398,4227643,4261905,4282923,4313329,4365246,4413072,4486956,4565558,4657903,4727303,4799770,4867641,4923368,4971889,5023060,5070033,5111986,5157328,5204464,5254509,5311034,5374691,5440389,5496269,5546935,5592379,5627367,5653408,5684965,5730388,5791559,5854282,5913919,5962350,6008975,6049289,6079669,6112835,6138786,6163628,6173205,6174610,6164660
 "24000","Maryland",2,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1392,1395,1541,1660,1765,1852,1815,1906,2014,2105,2070,2110,2178,2287,2377,2445,2622,2762,2926,3125,3310,3742,4165,4559,4854,5343,5749,6290,6823,7290,8050,8763,9798,10695,11618,12533,13695,14751,15690,16383,17937,18928,19835,20451,21295,21899,22629,23306,24055,24768,26691,27950,30019,31389,32956,34399,36402,37606,39102,40301,42392,42894,43934,45334,45986,44894,45875,47369,48740,50299,51868,53003,56141,58805,58642
 "25000","Massachusetts",1,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",6462.2,6487.3,7200.5,7683.4,7878.3,8408.7,8680.9,9142.6,9734.3,10274.8,10507.0,11149.0,11503.1,12183.8,12814.5,13347.0,14481.4,15426.1,16463.3,17845.9,19190.7,20492.0,22478.7,24348.1,25883.0,28321.5,30495.6,33301.5,35558.4,38542.3,42428.4,46813.7,52501.6,57956.0,64267.9,70130.9,79400.2,85355.9,91644.0,98298.1,110102.7,116017.7,119621.0,122443.6,128720.3,133409.8,139637.8,146891.1,154410.7,161974.5,170236.3,181023.6,196854.4,209556.9,217296.3,223648.1,235076.1,242062.2,259041.4,268645.0,283455.9,291998.7,303598.9,312773.4,325798.7,321324.5,334155.5,354729.0,370077.6,388416.0,410699.8,429657.4,462485.5,487481.5,480875.6
 "25000","Massachusetts",1,SAINC51,52,"...","Population (persons) 1/","Number of persons",4674000,4741000,4686000,4654000,4650000,4806000,4910000,4882000,4891000,4929000,5010000,5117000,5160000,5219000,5263000,5344000,5448000,5502000,5535000,5594000,5618000,5650000,5703706,5738589,5762122,5783809,5776992,5762138,5748868,5744097,5742923,5746188,5746075,5768685,5771222,5799405,5840774,5880734,5902677,5935205,5979983,6015478,6022639,6018470,6028709,6060569,6095241,6141445,6179756,6226058,6271838,6317345,6361104,6397634,6417206,6422565,6412281,6403290,6410084,6431559,6468967,6517613,6569537,6629863,6692712,6756583,6819480,6865334,6908516,6958374,6994054,7016618,6995729,6989690,6981974
 "25000","Massachusetts",1,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1383,1368,1537,1651,1694,1750,1768,1873,1990,2085,2097,2179,2229,2335,2435,2498,2658,2804,2974,3190,3416,3627,3941,4243,4492,4897,5279,5779,6185,6710,7388,8147,9137,10047,11136,12093,13594,14514,15526,16562,18412,19287,19862,20345,21351,22013,22909,23918,24987,26016,27143,28655,30947,32755,33862,34822,36660,37803,40412,41770,43818,44801,46213,47176,48680,47557,49000,51670,53568,55820,58721,61234,66110,69743,68874
 "26000","Michigan",3,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",8798.0,8886.5,10058.4,10957.8,11591.8,13077.4,13010.7,14483.4,15020.7,15488.8,15455.9,16272.7,16828.4,17029.4,18090.4,19241.8,21355.6,23591.7,25589.7,26630.5,28910.6,30902.1,32523.8,35721.8,38980.2,43795.6,47091.7,51265.4,56312.4,62710.1,69264.9,75832.7,82372.5,87678.7,92042.4,97794.3,108061.4,116457.2,124014.3,128006.0,137762.6,147701.1,155417.6,159898.5,170241.7,177724.0,190481.6,200629.4,209758.3,218509.4,230722.7,242457.1,260067.6,266757.7,272152.4,281694.2,290993.3,295223.5,301200.4,308420.9,317728.0,310788.5,321080.3,336072.2,348254.6,347736.1,362554.6,380285.6,389478.1,402996.6,422585.8,436361.6,478807.5,503667.0,498611.5
 "26000","Michigan",3,SAINC51,52,"...","Population (persons) 1/","Number of persons",6213000,6332000,6407000,6497000,6650000,6822000,7066000,7285000,7467000,7569000,7667000,7767000,7834000,7893000,7933000,8058000,8187000,8357000,8512000,8630000,8696000,8781000,8896558,8971835,9024681,9071764,9109374,9107840,9117481,9157247,9201953,9248814,9255553,9209287,9115196,9047764,9049454,9076287,9127774,9187484,9218002,9253298,9311319,9400446,9479065,9540114,9597737,9676211,9758645,9809051,9847942,9897116,9952450,9991120,10015710,10041152,10055315,10051137,10036081,10001284,9946889,9901591,9880076,9895488,9920751,9947308,9974630,9987137,10016980,10049868,10070610,10078236,10069577,10037504,10034113
 "26000","Michigan",3,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1416,1403,1570,1687,1743,1917,1841,1988,2012,2046,2016,2095,2148,2158,2280,2388,2608,2823,3006,3086,3325,3519,3656,3982,4319,4828,5170,5629,6176,6848,7527,8199,8900,9521,10098,10809,11941,12831,13586,13933,14945,15962,16691,17010,17960,18629,19847,20734,21495,22276,23429,24498,26131,26699,27173,28054,28939,29372,30012,30838,31942,31388,32498,33962,35104,34958,36348,38078,38882,40100,41962,43297,47550,50179,49692
 "27000","Minnesota",4,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",3816.7,3626.5,4004.0,4350.8,4448.7,4718.1,4927.1,5200.8,5414.2,5745.1,6091.2,6308.4,6671.8,7018.4,7364.1,7839.6,8245.1,9073.2,9770.8,10462.2,11451.1,12517.5,13857.9,14945.3,16004.7,19003.3,20061.1,21872.2,23485.0,26385.6,29452.1,32422.4,36208.7,39954.1,43075.2,45651.7,52261.9,55540.7,58938.3,62112.3,65882.9,71844.8,76104.1,79009.4,84601.7,86875.6,93048.3,97893.3,104318.1,110006.4,119290.6,126254.6,135777.2,142680.9,148378.5,157083.2,167398.3,169647.8,177216.9,186764.6,195929.5,193510.5,201253.4,212489.9,224772.6,223396.0,234034.9,243358.4,248326.8,260814.3,276135.7,285832.7,306139.5,329269.5,335074.2
 "27000","Minnesota",4,SAINC51,52,"...","Population (persons) 1/","Number of persons",2868000,2935000,2997000,3010000,3030000,3050000,3113000,3172000,3240000,3274000,3313000,3366000,3425000,3470000,3513000,3531000,3558000,3592000,3617000,3659000,3703000,3758000,3815249,3851901,3866878,3885164,3898450,3925793,3956602,3979844,4004676,4038150,4085017,4111733,4131450,4141458,4157704,4184301,4205213,4235136,4296163,4338056,4389857,4440859,4495572,4555954,4610355,4660180,4712827,4763390,4813412,4873481,4933692,4982796,5018935,5053572,5087713,5119598,5163555,5207203,5247018,5281203,5312113,5352572,5388297,5430428,5473353,5509714,5556226,5605384,5650149,5686733,5709852,5711471,5717184
 "27000","Minnesota",4,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",1331,1236,1336,1445,1468,1547,1583,1640,1671,1755,1839,1874,1948,2023,2096,2220,2317,2526,2701,2859,3092,3331,3632,3880,4139,4891,5146,5571,5936,6630,7354,8029,8864,9717,10426,11023,12570,13274,14016,14666,15335,16562,17336,17791,18819,19069,20182,21006,22135,23094,24783,25906,27520,28635,29564,31084,32902,33137,34321,35867,37341,36641,37886,39699,41715,41138,42759,44169,44693,46529,48872,50263,53616,57651,58608
 "28000","Mississippi",5,SAINC51,51,"...","Disposable personal income (millions of dollars) ","Millions of dollars",1580.9,1414.3,1621.7,1769.9,1863.4,1892.9,1840.0,2084.6,2104.8,2130.8,2310.8,2543.6,2562.2,2800.6,2902.5,3185.2,3322.1,3595.2,3888.7,4211.4,4582.9,5060.0,5526.9,6221.5,6989.9,8039.1,8746.9,9636.8,10841.6,12100.5,13324.0,15000.9,16314.1,18187.7,19543.9,20371.3,22345.4,23519.8,24503.7,25772.2,27730.5,29801.8,31366.8,33217.9,35751.3,37950.4,40921.2,43210.6,45699.3,48227.7,51033.7,52728.7,55659.0,58842.1,60899.8,63740.2,68067.6,71859.7,74075.1,79077.6,82830.2,83298.1,85848.4,89538.2,92226.7,93290.6,95153.1,96008.0,97349.3,100383.5,103471.0,107233.4,116624.9,126394.1,123982.2
 "28000","Mississippi",5,SAINC51,52,"...","Population (persons) 1/","Number of persons",2076000,2085000,2176000,2163000,2152000,2105000,2064000,2060000,2086000,2088000,2086000,2138000,2182000,2206000,2243000,2244000,2241000,2246000,2245000,2228000,2219000,2220000,2221128,2265529,2307291,2349802,2378603,2399924,2430324,2459810,2488033,2507967,2525342,2539032,2556776,2567719,2578053,2588103,2593596,2588545,2580349,2574272,2578897,2598733,2623734,2655100,2688992,2722659,2748085,2777004,2804834,2828408,2848353,2852994,2858681,2868312,2889010,2905943,2904978,2928350,2947806,2958774,2970366,2977897,2982342,2986574,2987621,2984959,2984317,2983393,2974618,2968981,2958141,2949586,2940057
 "28000","Mississippi",5,SAINC51,53,"...","Per capita disposable personal income (dollars) 2/","Dollars",761,678,745,818,866,899,891,1012,1009,1021,1108,1190,1174,1270,1294,1419,1482,1601,1732,1890,2065,2279,2488,2746,3029,3421,3677,4015,4461,4919,5355,5981,6460,7163,7644,7934,8668,9088,9448,9956,10747,11577,12163,12782,13626,14293,15218,15871,16630,17367,18195,18643,19541,20625,21303,22222,23561,24729,25499,27004,28099,28153,28902,30068,30924,31237,31849,32164,32620,33647,34785,36118,39425,42851,42170
