GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "28000","Mississippi",5,SAINC45,180,"..."," Seed purchased ","Thousands of dollars",17078,18859,22784,22715,39859,45565,51457,44994,49653,44986,48497,52486,54505,49040,39510,47109,41100,39413,37769,46884,50587,51770,58376,54940,55167,59629,52953,64219,71098,77826,89469,92775,108477,137857,140419,153138,158937,186817,211694,222836,211694,241406,271117,299351,314702,308313,307027,287838,282824,264694,293702,286450,282824,329961
 "28000","Mississippi",5,SAINC45,190,"..."," Fertilizer and lime (incl. ag. chemicals 1978-fwd.) ","Thousands of dollars",89987,90439,98024,115548,126185,165519,175378,183455,183488,215542,235117,262625,294375,266723,238878,292669,246225,240559,217452,235570,287895,317018,367751,368334,349036,347338,344694,388018,380931,368620,385529,354462,378945,388442,367599,407199,368753,395745,496775,563922,537796,541689,606698,656011,603398,655381,587819,533164,471640,508369,525450,479032,532956,794547
 "28000","Mississippi",5,SAINC45,200,"..."," Petroleum products purchased ","Thousands of dollars",39833,40188,40182,39619,43231,61162,64589,74882,80266,82532,101230,141848,155117,141428,129228,128537,109847,90002,82103,80914,81441,99716,97580,87012,88426,85053,84272,103010,106102,97633,106323,133558,135858,141575,135448,161506,189665,202838,265995,287445,223800,244139,280168,288418,278074,303783,244589,218182,227313,237067,207056,201548,238325,296356
 "28000","Mississippi",5,SAINC45,210,"..."," Hired farm labor expenses 3/","Thousands of dollars",104557,108433,110808,108306,120460,155577,152742,172951,191919,170525,182064,177641,169547,186220,182761,191730,192201,175008,178285,205172,232774,269818,274690,267242,299827,277066,235667,280331,285349,313820,305734,280295,304980,295718,247521,294020,267231,263560,345640,297236,276761,301632,294261,345498,281632,381141,333423,263224,266785,238757,230788,263791,277933,262884
 "28000","Mississippi",5,SAINC45,220,"..."," All other production expenses 4/","Thousands of dollars",280501,316975,340420,348397,388229,444609,470671,539048,594021,681701,805635,907975,1069874,1127969,1147006,1139845,1029182,939213,1077879,1098085,1143697,1107785,1154110,1109616,1211979,1259317,1316885,1367030,1384038,1413336,1454310,1387161,1528943,1466775,1457656,1470153,1641165,1764936,1870748,1930351,2016736,2091515,2224380,2099415,2102431,2216560,2329405,2243822,2275708,2323735,2292343,2460246,2414928,3446797
 "28000","Mississippi",5,SAINC45,240,"...","Value of inventory change ","Thousands of dollars",-47334,8731,-6960,39882,26941,16365,16993,-44619,153603,-239823,205152,-233767,273859,183800,-445312,125678,84834,-208235,-91070,156175,-102589,-82776,324619,-93557,-250132,278961,-199461,107880,77083,-122124,438,-76686,182507,16330,-62402,175250,-133917,-82662,-22586,-82252,-375711,-128999,399716,-755059,-20933,-431360,-99711,-338385,-263192,-257156,-692707,-703530,-398958,-487602
 "28000","Mississippi",5,SAINC45,250,"..."," Value of inventory change: livestock ","Thousands of dollars",1398,8621,10012,11378,47542,70675,-40654,-1855,-85755,-86487,3526,-4298,45075,-51378,-12090,-52907,-49116,-18120,-7776,-23587,-9953,-26470,22565,44586,13714,-12825,22047,-14412,-56509,-15001,-44189,-1325,15719,-16108,-27427,37515,-60730,-11530,-29667,14317,13331,-53475,44537,-33728,20383,-23741,47489,-54190,41282,-67197,16483,-10264,-2489,-35011
 "28000","Mississippi",5,SAINC45,260,"..."," Value of inventory change: crops ","Thousands of dollars",-48732,110,-16972,28504,-20601,-54310,57647,-42764,239358,-153336,201626,-229469,228784,235178,-433222,178585,133950,-190115,-83294,179762,-92636,-56306,302737,-149075,-264299,282197,-205737,117505,130473,-110474,52988,-79874,170977,23445,-20692,131468,-55646,-84253,-1239,-98964,-388937,-75973,358450,-726171,-39962,-414193,-168137,-270483,-310543,-194779,-702991,-707789,-403125,-493061
 "28000","Mississippi",5,SAINC45,265,"..."," Value of inventory change: materials and supplies ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-683,10932,453,9589,-15771,4787,3119,3351,-8361,4513,-4189,8993,-14283,6267,-17541,13121,8320,2395,-105,449,-3271,4840,-1354,6574,20937,-13712,6069,4820,-6199,14523,6656,40470
 "28000","Mississippi",5,SAINC45,270,"...","Cash receipts and other income ","Thousands of dollars",1073852,1123349,1212999,1256045,1690155,1592605,1442508,1825372,1747723,2210167,2280851,2319233,2172029,2287761,2570861,2519240,2296042,2224323,2645332,2685045,2950418,2899115,2724879,3173197,3437855,3314934,3583548,3905468,3877744,4103555,4024736,3906086,4806301,3834586,4657150,5230573,5728224,4968591,5767613,5764787,5917955,6093828,6134600,7241540,7910234,7549509,6230874,6169228,6657877,6562019,6819186,6571223,7493423,9252467
 "28000","Mississippi",5,SAINC45,280,"..."," Less: Production expenses ","Thousands of dollars",749660,820133,847768,866306,1064049,1205783,1188825,1322176,1417381,1625288,1872674,2049423,2235977,2194436,2206097,2285062,2058430,1934052,2059086,2218079,2401777,2488790,2623826,2540128,2774204,2850753,2822934,2996132,3060290,3138018,3227085,3182469,3491328,3379754,3459444,3616045,3871454,4209786,4727581,5096232,4851941,5215754,6089829,5889324,5709382,5701467,5495729,5334575,5061087,5178813,5148295,5349969,5358275,7536830
 "28000","Mississippi",5,SAINC45,290,"...","Equals: Realized net income ","Thousands of dollars",324192,303216,365231,389739,626106,386822,253683,503196,330342,584879,408177,269810,-63948,93325,364764,234178,237612,290271,586246,466966,548641,410325,101053,633069,663651,464181,760614,909336,817454,965537,797651,723617,1314973,454832,1197706,1614528,1856770,758805,1040032,668555,1066014,878074,44771,1352216,2200852,1848042,735145,834653,1596790,1383206,1670891,1221254,2135148,1715637
 "28000","Mississippi",5,SAINC45,300,"..."," Plus: Value of inventory change ","Thousands of dollars",-47334,8731,-6960,39882,26941,16365,16993,-44619,153603,-239823,205152,-233767,273859,183800,-445312,125678,84834,-208235,-91070,156175,-102589,-82776,324619,-93557,-250132,278961,-199461,107880,77083,-122124,438,-76686,182507,16330,-62402,175250,-133917,-82662,-22586,-82252,-375711,-128999,399716,-755059,-20933,-431360,-99711,-338385,-263192,-257156,-692707,-703530,-398958,-487602
 "28000","Mississippi",5,SAINC45,310,"...","Equals: Net income including corporate farms ","Thousands of dollars",276858,311947,358271,429621,653047,403187,270676,458577,483945,345056,613329,36043,209911,277125,-80548,359856,322446,82036,495176,623141,446052,327549,425672,539512,413519,743142,561153,1017216,894537,843413,798089,646931,1497480,471162,1135304,1789778,1722853,676143,1017446,586303,690303,749075,444487,597157,2179919,1416682,635434,496268,1333598,1126050,978184,517724,1736190,1228035
 "28000","Mississippi",5,SAINC45,320,"..."," Less: Net income of corporate farms ","Thousands of dollars",12099,12503,16823,26561,62967,23444,21556,29164,36005,33351,59549,923,17430,11815,-34153,24754,25109,5469,32113,34798,38648,29501,33039,51941,30170,75112,36852,107822,85163,67424,48502,49977,125576,40598,109261,194878,152410,53831,93240,55295,51517,65740,44588,53647,154063,95156,18183,29360,89535,177484,108570,65721,266596,205067
 "28000","Mississippi",5,SAINC45,330,"..."," Plus: Statistical adjustment ","Thousands of dollars",8,6,6,7,8,3,0,-5,-2,4,3,-1,6,-7,2,5,4,5,1,2,-6,1,4,6,5,-5,-8,4,6,-3,4,-7,-7,3,-3,-7,-7,0,-2,-2,-8,7,-6,4,-1,4,0,-3,-2,-4,5,6,-2,-6
 "28000","Mississippi",5,SAINC45,340,"...","Equals: Farm proprietors' income ","Thousands of dollars",264767,299450,341454,403067,590088,379746,249120,429408,447938,311709,553783,35119,192487,265303,-46393,335107,297341,76572,463064,588345,407398,298049,392637,487577,383354,668025,524293,909398,809380,775986,749591,596947,1371897,430567,1026040,1594893,1570436,622312,924204,531006,638778,683342,399893,543514,2025855,1321530,617251,466905,1244061,948562,869619,452009,1469592,1022962
 "28000","Mississippi",5,SAINC45,350,"..."," Plus: Farm wages and salaries ","Thousands of dollars",79331,89792,88596,84555,93702,125119,117048,132988,147012,128777,135364,135062,126165,147226,137034,131927,128996,115917,111988,130751,143107,172889,173042,160355,176433,154903,132230,146906,160530,171363,174818,173649,187966,184913,137483,182874,163222,170152,191466,173417,174884,179716,153763,237453,173354,252459,201200,163252,166954,167951,125636,127826,160581,152127
 "28000","Mississippi",5,SAINC45,360,"..."," Plus: Farm supplements to wages and salaries ","Thousands of dollars",4801,5113,5691,6039,8187,9949,10338,13120,14534,14466,15201,15251,14926,12215,11302,12618,11747,11104,11836,13841,18434,22032,22676,22924,24655,21530,21999,21598,21322,19205,21486,21301,23422,23634,18188,23133,19991,23792,35686,37749,33452,29205,27172,34016,32601,46518,36932,29323,31193,26774,21300,24321,27666,27342
 "28000","Mississippi",5,SAINC45,370,"...","Equals: Farm earnings ","Thousands of dollars",348899,394355,435741,493661,691977,514814,376506,575516,609484,454952,704348,185432,333578,424744,101943,479652,438084,203593,586888,732937,568939,492970,588355,670856,584442,844458,678522,1077902,991232,966554,945895,791897,1583285,639114,1181711,1800900,1753649,816256,1151356,742172,847114,892263,580828,814983,2231810,1620507,855383,659480,1442208,1143287,1016555,604156,1657839,1202431
"Note: See the included footnote file."
"SAINC45: Farm income and expenses "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 2002-2021."
"U.S. Bureau of Economic Analysis"
