GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "53000","Washington",8,SAINC50,82,"...","   Less: Refunds ","Thousands of dollars",31122,41982,30156,30805,39101,46899,50041,54721,55197,58538,64470,74512,73853,80533,88681,97895,102756,78588,95585,139613,172344,187126,241345,243821,237258,366328,425954,606469,506589,550931,579231,650176,858014,879211,1133871,1186010,1291378,1189946,1254939,1240699,1083468,1124143,1164486,1330004,1387519,1340563,1480910,1612452,1732047,1800701,1955692,2510220,2713453,3022235,3673392,3593446,3843420,3720055,4057315,4269307,6109893,6040909,5397254,5108636,5308702,4814821,4932448,5131640,5531479,5933544,5895298,5646877,5637942,6938250,6544782
 "53000","Washington",8,SAINC50,120,"..."," State governments ","Thousands of dollars",4391,5362,7911,8340,8965,9658,10106,10553,10961,11932,14211,15178,14098,13581,13703,13325,12975,12614,25983,26915,27492,27977,31486,33721,35731,39577,39835,45163,48017,51626,56280,69071,79662,75276,98901,104051,108399,116467,114866,125936,136763,143142,171782,189697,196542,195137,209510,218869,207268,223779,233069,242695,266074,272743,290929,298653,310061,337913,381405,410440,409962,409420,430685,441284,495529,559457,595577,616186,597611,752980,865868,699932,751684,950884,935646
 "53000","Washington",8,SAINC50,130,"...","  Income taxes ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "53000","Washington",8,SAINC50,150,"...","  Motor vehicle licenses ","Thousands of dollars",2685,3325,5410,5110,5328,5779,6241,6499,6911,7935,9984,10990,10225,9592,9600,9068,8420,8013,21572,21021,21292,21566,24211,24558,26019,29238,30254,32310,37125,40546,42716,53390,65098,58358,79906,86996,89138,91228,91294,101104,110724,116974,145019,161203,170381,164322,170641,182535,173680,184762,195958,207752,227126,231453,251617,263879,272627,299980,344073,370365,363627,360738,372474,378693,405956,435779,463622,493744,493175,662118,753505,592386,635284,714354,674806
 "53000","Washington",8,SAINC50,160,"...","  Other taxes 5/","Thousands of dollars",1706,2037,2501,3230,3637,3879,3865,4054,4050,3997,4227,4188,3873,3989,4103,4257,4555,4601,4411,5894,6200,6411,7275,9163,9712,10339,9581,12853,10892,11080,13564,15681,14564,16918,18995,17055,19261,25239,23572,24832,26039,26168,26763,28494,26161,30815,38869,36334,33588,39017,37111,34943,38948,41290,39312,34774,37434,37933,37332,40075,46335,48682,58211,62591,89573,123678,131955,122442,104436,90862,112363,107546,116400,236530,260840
 "53000","Washington",8,SAINC50,180,"..."," Local governments ","Thousands of dollars",173,151,193,225,223,222,383,890,928,1317,963,2026,1852,1452,1744,2754,2646,2421,1834,3490,3432,3956,3968,4529,5033,4961,7421,9027,10106,11345,16953,17070,21008,22520,25473,22293,24244,24993,21635,22139,27009,34884,37263,43453,51812,56670,67766,99227,105118,111716,110618,113097,116817,96898,77304,86839,119522,147323,138141,110692,126126,93644,91048,99021,109589,96434,110694,109397,139216,168498,175669,191677,189874,196183,201460
 "53000","Washington",8,SAINC50,190,"...","  Income taxes ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "53000","Washington",8,SAINC50,200,"...","  Motor vehicle licenses ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),445,431,589,1052,1107,1157,1505,1523,1875,3741,2711,2759,2636,2832,2439,3196,4214,4092,4215,5933,6692,7628,8565,8963,8636,10323,44533,49204,51337,56663,60695,60962,37448,15069,15452,15601,16042,16070,16683,15879,14742,14917,15889,17878,18174,20111,21411,33779,57462,58106,59045,67927,69127,70535
 "53000","Washington",8,SAINC50,210,"...","  Other taxes ","Thousands of dollars",173,151,193,225,223,222,383,890,928,1317,963,2026,1852,1452,1744,2754,2646,2421,1834,3490,3432,3511,3537,3940,3981,3854,6264,7522,8583,9470,13212,14359,18249,19884,22641,19854,21048,20779,17543,17924,21076,28192,29635,34888,42849,48034,57443,54694,55914,60379,53955,52402,55855,59450,62235,71387,103921,131281,122071,94009,110247,78902,76131,83132,91711,78260,90583,87986,105437,111036,117563,132632,121947,127056,130925
 "53000","Washington",8,SAINC50,230,"..."," State and local personal property taxes ","Thousands of dollars",1946,2172,2337,2522,2739,2955,3150,3254,3110,2893,3188,5397,6132,6836,13015,14913,16404,18482,19892,22293,25061,28700,32879,31477,29675,26776,28599,32961,35217,35976,44207,49518,54631,53315,40452,57231,49378,60037,54157,71362,82183,89385,103571,122897,149390,141481,191488,183085,219013,224363,256374,256229,98533,67971,58573,85139,101015,102394,98644,113378,101657,76772,101821,110227,97307,144079,107583,115651,120554,125743,131985,138390,143717,149384,158344
"Note: See the included footnote file."
"SAINC50: Personal current taxes "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 1979-2021."
"U.S. Bureau of Economic Analysis"
